,address,categories,id,lat,long,name,orig_add,rating,review_count
112,727 Grand St,"[Category(name=u'Mexican', alias=u'mexican'), Category(name=u'Diners', alias=u'diners'), Category(name=u'Bakeries', alias=u'bakeries')]",grand-morelos-brooklyn-2,40.71170682,-73.94379846,Grand Morelos,727 GRAND STREET BROOKLYN 11211,3.5,159
113,148 Bedford Ave,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Vegan', alias=u'vegan'), Category(name=u'Italian', alias=u'italian')]",vinnies-pizzeria-brooklyn,40.7189592,-73.95660276,Vinnie's Pizzeria,146 BEDFORD AVENUE BROOKLYN 11249,4.0,455
114,432 Graham Ave,"[Category(name=u'Italian', alias=u'italian')]",la-locanda-brooklyn,40.71790844,-73.9448789,La Locanda,432 GRAHAM AVENUE BROOKLYN 11211,3.5,58
115,7720 18th Avenue,"[Category(name=u'Restaurants', alias=u'restaurants')]",villa-fiorita-restaurant-brooklyn,40.61211523,-73.99735946,Villa Fiorita Restaurant,7720 18TH AVE BROOKLYN 11214,4.5,10
116,2579 Cropsey Ave,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",la-casa-bella-brooklyn,40.59072317,-73.99162235,La Casa Bella,2579 CROPSEY AVE BROOKLYN 11214,4.0,128
117,7704 18th Ave,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",il-colosseo-brooklyn,40.61219979,-73.99726998,Il Colosseo,7704 18TH AVENUE BROOKLYN 11214,4.0,112
118,672 5th Ave,"[Category(name=u'Salvadoran', alias=u'salvadoran')]",el-continental-restaurant-brooklyn,40.66193525,-73.99283702,El Continental Restaurant,672 5TH AVE BROOKLYN 11215,3.5,37
119,455 7th Ave,"[Category(name=u'Indonesian', alias=u'indonesian')]",java-indonesian-restaurant-brooklyn,40.66267066,-73.98501013,Java Indonesian Restaurant,455 SEVENTH AVENUE BROOKLYN 11215,3.5,115
120,152 7th Ave,"[Category(name=u'Chinese', alias=u'chinese')]",szechuan-delight-restaurant-brooklyn,40.67241651,-73.97696782,Szechuan Delight Restaurant,152 7TH AVE BROOKLYN 11215,3.0,69
121,311 7th Ave,"[Category(name=u'Thai', alias=u'thai')]",rice-thai-kitchen-brooklyn,40.66738389,-73.98107598,Rice Thai Kitchen,311 7TH AVENUE BROOKLYN 11215,3.0,140
122,363 7th Ave,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Pasta Shops', alias=u'pastashops')]",russos-mozzarella-and-pasta-brooklyn,40.66593115,-73.98228404,Russo's Mozzarella and Pasta,359 7TH AVENUE BROOKLYN 11215,4.0,149
123,4413 13th Ave,"[Category(name=u'Chinese', alias=u'chinese'), Category(name=u'Kosher', alias=u'kosher'), Category(name=u'Sushi Bars', alias=u'sushi')]",china-glatt-brooklyn,,,China Glatt,4413 13TH AVENUE BROOKLYN 11219,2.5,14
124,407 51st St,"[Category(name=u'Latin American', alias=u'latin'), Category(name=u'Seafood', alias=u'seafood')]",la-carreta-restaurant-brooklyn,40.64575061,-74.01290643,La Carreta Restaurant,407 51ST ST BROOKLYN 11220,4.5,4
125,5823 4th Ave,"[Category(name=u'Latin American', alias=u'latin')]",el-nuevo-yayo-restaurant-brooklyn,40.64181467,-74.01731548,El Nuevo Yayo Restaurant,5823 4TH AVENUE BROOKLYN 11220,3.0,31
126,635 Meeker Ave,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Italian', alias=u'italian')]",ninas-brooklyn-2,40.72226139,-73.94123212,Nina's,635 MEEKER AVENUE BROOKLYN 11222,3.0,84
127,287 Avenue U,"[Category(name=u'Italian', alias=u'italian')]",joes-of-avenue-u-brooklyn,40.59699501,-73.97358181,Joe's of Avenue U,287 AVENUE U BROOKLYN 11223,4.0,123
128,2725 86th St,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Italian', alias=u'italian')]",l-and-b-spumoni-gardens-brooklyn,40.59444683,-73.98133792,L & B Spumoni Gardens,2725 86TH STREET BROOKLYN 11223,4.0,2409
129,1524 Neptune Ave,"[Category(name=u'Pizza', alias=u'pizza')]",totonnos-brooklyn,40.57907135,-73.98335971,Totonno's,1524 NEPTUNE AVENUE BROOKLYN 11224,4.0,497
130,1701 Foster Ave,"[Category(name=u'Italian', alias=u'italian')]",mamma-lucias-restaurant-brooklyn,40.63498843,-73.96132071,Mamma Lucia's Restaurant,1701 FOSTER AVE BROOKLYN 11230,3.5,29
131,270 Court St,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Juice Bars & Smoothies', alias=u'juicebars')]",nectar-brooklyn-2,40.68478396,-73.99480733,Nectar,272 COURT STREET BROOKLYN 11231,3.5,13
132,282 Smith St,"[Category(name=u'Wine Bars', alias=u'wine_bars'), Category(name=u'Fondue', alias=u'fondue'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",the-jakewalk-brooklyn-3,40.68207702,-73.99368902,The Jakewalk,288 SMITH ST BROOKLYN 11231,4.0,223
133,301 Smith St.,"[Category(name=u'Delis', alias=u'delis'), Category(name=u'Grocery', alias=u'grocery'), Category(name=u'Bagels', alias=u'bagels')]",301-smith-st-deli-brooklyn-2,40.68189303,-73.99364654,301 Smith St Deli,295 SMITH ST BROOKLYN 11231,3.5,5
134,6620 Ave U,"[Category(name=u'Peruvian', alias=u'peruvian')]",lima-peruvian-restaurant-brooklyn,40.61733546,-73.91081967,Lima Peruvian Restaurant,6610 AVENUE U BROOKLYN 11234,4.0,83
135,3165 Harkness Ave,"[Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Seafood Markets', alias=u'seafoodmarkets')]",jordans-lobster-dock-brooklyn,40.58658304,-73.92948972,Jordan's Lobster Dock,3165 HARKNESS AVENUE BROOKLYN 11235,3.5,138
136,2901 Emmons Ave,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Sandwiches', alias=u'sandwiches')]",roll-n-roaster-brooklyn,40.58399268,-73.93978471,Roll-N-Roaster,2901 EMMONS AVENUE BROOKLYN 11235,4.0,661
137,1715 Emmons Ave,"[Category(name=u'Turkish', alias=u'turkish'), Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Desserts', alias=u'desserts')]",istanbul-restaurant-brooklyn,40.58349458,-73.95125128,Istanbul Restaurant,1723 EMMONS AVENUE BROOKLYN 11235,4.0,100
138,1366 Pennsylvania Ave,"[Category(name=u'Pizza', alias=u'pizza')]",armandos-pizza-brooklyn,40.64791294,-73.88204789,Armandos Pizza,1366 PENNSYLVANIA BROOKLYN 11239,3.5,25
139,18 Waverly Pl,"[Category(name=u'American (New)', alias=u'newamerican')]",nyu-torch-club-new-york,40.73022495,-73.99468872,NYU Torch Club,18 WAVERLY PLACE NEW YORK 10003,3.5,14
140,79 MacDougal St,"[Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Live/Raw Food', alias=u'raw_food')]",mermaid-oyster-bar-new-york-2,40.72858855,-74.00176564,Mermaid Oyster Bar,73 75 77 MAC DOUGAL ST NEW YORK 10012,4.0,800
141,38 E 37th St,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Venues & Event Spaces', alias=u'venues')]",union-league-club-new-york,40.74943875,-73.9811967,Union League Club,38 E 37TH STREET NEW YORK 10016,4.0,23
142,1285 Avenue of the Americas,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Fast Food', alias=u'hotdogs')]",subway-new-york-326,40.76070483,-73.97989374,Subway,1285 AVENUE OF THE AMERICAS NEW YORK 10019,3.5,4
143,150 W 57th St,"[Category(name=u'Russian', alias=u'russian'), Category(name=u'Tea Rooms', alias=u'tea')]",the-russian-tea-room-new-york,40.76483529,-73.97855523,The Russian Tea Room,146 W 57TH STREET NEW YORK 10019,3.0,631
144,1 W 54th St,"[Category(name=u'Restaurants', alias=u'restaurants'), Category(name=u'Venues & Event Spaces', alias=u'venues'), Category(name=u'Social Clubs', alias=u'social_clubs')]",university-club-new-york,40.76112249,-73.97539931,University Club,1 W 54TH STREET NEW YORK 10019,4.0,29
145,7 W 51st St,"[Category(name=u'Steakhouses', alias=u'steak'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",nyy-steak-new-york-2,40.75929954,-73.97691088,NYY Steak,3 W 51ST STREET NEW YORK 10019,4.0,176
146,525 E 68th St,"[Category(name=u'Cafes', alias=u'cafes')]",au-bon-pain-manhattan-7,40.76423694,-73.95535453,Au Bon Pain,521 E 68TH STREET NEW YORK 10021,2.5,9
147,783 5th Ave,"[Category(name=u'Dance Clubs', alias=u'danceclubs'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",doubles-club-new-york,40.76457201,-73.97279851,Doubles Club,783 5TH AVE NEW YORK 10022,2.5,2
148,57 E 55th St,"[Category(name=u'Restaurants', alias=u'restaurants'), Category(name=u'Venues & Event Spaces', alias=u'venues'), Category(name=u'Social Clubs', alias=u'social_clubs')]",friars-club-new-york,40.76077492,-73.97266075,Friars Club,57 E 55TH STREET NEW YORK 10022,4.5,15
149,4 E 60th St,"[Category(name=u'Restaurants', alias=u'restaurants')]",harmonie-club-new-york,40.76473799,-73.97232598,Harmonie Club,4 E 60TH STREET NEW YORK 10022,4.5,11
150,600 W 42nd St,"[Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Grocery', alias=u'grocery')]",sunac-natural-market-new-york-2,40.75498858,-73.98061239,SUNAC Natural Market,"20 WEST 44TH STREET, SIXTH FL NEW YORK 10036",3.5,104
151,Iroquois Hotel,"[Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",lanterns-keep-new-york,40.75531627,-73.98109272,Lantern's Keep,37 41 W 44TH STREET NEW YORK 10036,4.0,138
152,330 7th Ave,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Irish', alias=u'irish')]",triple-crown-restaurant-and-ale-house-new-york,40.74753301,-73.99321126,Triple Crown Restaurant & Ale House,330 7TH AVENUE NEW YORK 10001,3.0,156
153,54 W 31st St,"[Category(name=u'Pubs', alias=u'pubs')]",o-reillys-pub-new-york,40.74755694,-73.98850344,O'Reilly's Pub,56 W 31ST STREET NEW YORK 10001,3.0,134
154,374 Eighth Ave,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Delis', alias=u'delis')]",am-and-al-deli-new-york,40.74873322,-73.99587745,Am & Al Deli,372 8TH AVENUE NEW YORK 10001,4.0,32
155,371 7th Ave,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'American (New)', alias=u'newamerican')]",niles-restaurant-new-york,40.74879376,-73.99214205,Niles Restaurant,371 7TH AVENUE NEW YORK 10001,3.5,133
156,55 W 35th St,"[Category(name=u'Korean', alias=u'korean')]",hanbat-new-york,40.75001985,-73.98608797,HanBat,53 W 35TH STREET NEW YORK 10001,3.5,23
157,27 W 35th St,"[Category(name=u'Irish', alias=u'irish'), Category(name=u'Sports Bars', alias=u'sportsbars'), Category(name=u'Irish Pub', alias=u'irish_pubs')]",playwright-irish-pub-new-york-3,40.7495886,-73.98504589,Playwright Irish Pub,27 W 35TH ST NEW YORK 10001,3.5,194
158,34 W 32nd St,"[Category(name=u'Karaoke', alias=u'karaoke'), Category(name=u'Lounges', alias=u'lounges')]",spot-karaoke-and-lounge-new-york-2,40.7480606,-73.9878183,Spot Karaoke & Lounge,34 W 32ND ST 2ND FLOOR NEW YORK 10001,4.0,137
159,1250 Broadway,"[Category(name=u'Korean', alias=u'korean'), Category(name=u'Sushi Bars', alias=u'sushi')]",kang-suh-restaurant-new-york,40.74818491,-73.98808459,Kang Suh Restaurant,1250 BROADWAY NEW YORK 10001,3.0,385
160,53 W 35th St,"[Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Izakaya', alias=u'izakaya')]",izakaya-mew-new-york-3,40.75005278,-73.98616686,Izakaya MEW,55 W 35TH STREET NEW YORK 10001,4.0,1043
161,220 W 31st St,"[Category(name=u'Soup', alias=u'soup')]",soup-spot-new-york,40.74956082,-73.99323155,Soup Spot,220 W 31ST STREET NEW YORK 10001,4.5,230
162,389 8th Ave,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Sports Bars', alias=u'sportsbars')]",walters-bar-new-york,40.74926322,-73.99565286,Walter's Bar,389 8TH AVE NEW YORK 10001,3.5,52
163,18 W 33rd St,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Pubs', alias=u'pubs')]",foleys-ny-new-york,40.74795438,-73.9856276,Foley's NY,18 W 33RD STREET NEW YORK 10001,4.0,179
164,481 8th Ave,"[Category(name=u'Italian', alias=u'italian')]",trattoria-bianca-new-york-3,,,Trattoria Bianca,481 8TH AVE NEW YORK 10001,3.5,47
165,350 7th Ave,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",seven-bar-and-grill-new-york-3,40.74810983,-73.99279725,Seven Bar & Grill,350 7TH AVE NEW YORK 10001,3.5,115
166,400 W 23rd St,"[Category(name=u'Diners', alias=u'diners')]",the-rail-line-diner-new-york-2,40.74652105,-74.00140652,The Rail Line Diner,400 W 23RD STREET NEW YORK 10011,3.5,39
167,402 8th Ave,"[Category(name=u'Restaurants', alias=u'restaurants'), Category(name=u'Sports Bars', alias=u'sportsbars'), Category(name=u'Pubs', alias=u'pubs')]",molly-wee-pub-new-york,40.74965511,-73.99520786,Molly Wee Pub,402 8TH AVENUE NEW YORK 10001,3.5,154
168,6 Delancey St,"[Category(name=u'Music Venues', alias=u'musicvenues'), Category(name=u'Performing Arts', alias=u'theater')]",bowery-ballroom-new-york,40.7370191,-74.00531463,Bowery Ballroom,6 8 DELANCEY STREET NEW YORK 10002,4.5,356
169,163 Bleecker St,"[Category(name=u'Chinese', alias=u'chinese')]",uncle-teds-modern-chinese-cuisine-new-york,40.72877952,-74.00026563,Uncle Ted's Modern Chinese Cuisine,167 BLEECKER ST NEW YORK 10002,4.0,258
170,127 Rivington St,"[Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Falafel', alias=u'falafel')]",the-falafel-shop-new-york,40.71971097,-73.98735093,The Falafel Shop,123 RIVINGTON STREET NEW YORK 10002,4.0,138
171,179 Essex St,"[Category(name=u'Indian', alias=u'indpak'), Category(name=u'Pakistani', alias=u'pakistani')]",the-masalawala-new-york-2,40.72227382,-73.98678562,The MasalaWala,217 E HOUSTON ST NEW YORK 10002,4.5,782
172,145 E Houston St,"[Category(name=u'Gastropubs', alias=u'gastropubs'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",fools-gold-nyc-new-york,40.72250163,-73.98980263,Fools Gold NYC,249 ELDRIDGE STREET NEW YORK 10002,4.0,173
173,317 E Houston St,"[Category(name=u'Music Venues', alias=u'musicvenues'), Category(name=u'Lounges', alias=u'lounges')]",parkside-lounge-new-york,40.72111278,-73.9830715,Parkside Lounge,317 E HOUSTON STREET NEW YORK 10002,4.0,143
174,123 Essex St,"[Category(name=u'Mexican', alias=u'mexican')]",essex-taqueria-new-york,40.71948277,-73.98778949,Essex Taqueria,121 ESSEX ST NEW YORK 10002,4.0,123
175,172 Orchard St,"[Category(name=u'Mexican', alias=u'mexican'), Category(name=u'Chinese', alias=u'chinese')]",mission-cantina-new-york,40.72132112,-73.98827634,Mission Cantina,95 STANTON ST NEW YORK 10002,3.0,370
176,9 E 16th St,"[Category(name=u'Sports Bars', alias=u'sportsbars'), Category(name=u'Mexican', alias=u'mexican')]",campeon-new-york,40.73728702,-73.99242225,Campeon,9 11 E 16TH STREET NEW YORK 10003,3.0,216
177,38 E 19th St,"[Category(name=u'Latin American', alias=u'latin'), Category(name=u'Tapas/Small Plates', alias=u'tapasmallplates')]",abc-cocina-new-york,40.73826795,-73.9896043,ABC Cocina,38 E 19TH STREET NEW YORK 10003,4.0,555
178,15 1st Ave,"[Category(name=u'Lounges', alias=u'lounges')]",la-linea-new-york,40.7234282,-73.98839389,La Linea,15 1ST AVENUE NEW YORK 10003,3.5,158
179,90 University Pl,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",japonica-new-york-2,40.73353233,-73.99318768,Japonica,86 UNIVERSITY PLACE NEW YORK 10003,3.5,60
180,81 E 7th St,"[Category(name=u'Filipino', alias=u'filipino')]",krystals-cafe-81-new-york-3,40.72727561,-73.9863089,Krystal's Cafe 81,79 E 7TH STREET NEW YORK 10003,4.0,91
181,95 E 3rd St,"[Category(name=u'Restaurants', alias=u'restaurants'), Category(name=u'Bars', alias=u'bars')]",the-edge-new-york,40.72478633,-73.98784852,The Edge,91 97 E 3RD STREET NEW YORK 10003,3.5,67
182,239 Park Ave S,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",momo-sushi-new-york-2,40.73769278,-73.98803123,MoMo Sushi,235 PARK AVENUE SOUTH NEW YORK 10003,4.0,80
183,85 1st Ave,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",shinbashi-sushi-new-york,40.72582284,-73.98665506,Shinbashi Sushi,83 1ST AVENUE NEW YORK 10003,4.0,21
184,40 E 4th St,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Bars', alias=u'bars')]",b-bar-and-grill-new-york,40.72718816,-73.99191321,B Bar & Grill,40 EAST 4TH ST NEW YORK 10003,3.0,584
185,210 E 9th St,"[Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Japanese', alias=u'japanese')]",hasaki-new-york,40.72974677,-73.98869783,Hasaki,210 E 9TH STREET NEW YORK 10003,4.0,284
186,96 2nd Ave,"[Category(name=u'Seafood', alias=u'seafood')]",the-mermaid-inn-new-york,40.72725599,-73.98856047,The Mermaid Inn,100 2ND AVENUE NEW YORK 10003,4.0,1016
187,33 St Marks Pl,"[Category(name=u'Burgers', alias=u'burgers')]",mark-new-york,40.72882025,-73.98805834,Mark,31 ST MARKS PLACE NEW YORK 10003,4.0,933
188,109 E 9th St,"[Category(name=u'Sports Bars', alias=u'sportsbars'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Irish', alias=u'irish')]",central-bar-new-york,40.73041861,-73.99002286,Central Bar,109 E 9TH STREET NEW YORK 10003,3.5,354
189,229 E 14th St,"[Category(name=u'Vegetarian', alias=u'vegetarian'), Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Vegan', alias=u'vegan')]",beyond-sushi-new-york,40.73303136,-73.98642996,Beyond Sushi,231 E 14TH STREET NEW YORK 10003,4.5,721
190,178 2nd Ave,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Mediterranean', alias=u'mediterranean')]",pangea-new-york,40.73052453,-73.9861972,Pangea,178 2ND AVENUE NEW YORK 10003,3.5,102
191,13 St Marks Pl,"[Category(name=u'Chinese', alias=u'chinese')]",the-bao-new-york,40.7293109,-73.98922682,The Bao,11 ST MARKS PLACE NEW YORK 10003,4.0,531
192,87 E 4th St,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Seafood', alias=u'seafood')]",cucina-di-pesce-new-york,40.72651154,-73.9900631,Cucina Di Pesce,85 E 4TH STREET NEW YORK 10003,3.0,355
193,5 Saint Marks Pl,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Pubs', alias=u'pubs')]",yakitori-taisho-new-york,40.72946002,-73.98957625,Yakitori Taisho,5 ST MARKS PLACE NEW YORK 10003,4.0,1354
194,102 3rd Ave,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",feast-new-york,40.73237172,-73.98791217,Feast,98 3RD AVE NEW YORK 10003,4.0,315
195,65 2nd Ave.,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Vegan', alias=u'vegan'), Category(name=u'Wine Bars', alias=u'wine_bars')]",00-co-new-york-2,40.72594851,-73.98968004,00+Co,61 2ND AVENUE NEW YORK 10003,4.0,96
196,119 E 18th St,"[Category(name=u'Tex-Mex', alias=u'tex-mex'), Category(name=u'Southern', alias=u'southern'), Category(name=u'Mexican', alias=u'mexican')]",javelina-new-york,40.73657265,-73.98708533,Javelina,123 EAST 18TH ST NEW YORK 10003,3.5,251
197,118 2nd Ave,"[Category(name=u'Mediterranean', alias=u'mediterranean'), Category(name=u'Middle Eastern', alias=u'mideastern'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",bar-virage-new-york,40.72796845,-73.98804232,Bar Virage,118 2ND AVENUE NEW YORK 10003,4.0,99
198,Village Yokocho,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",angels-share-new-york,40.72979939,-73.98970383,Angel's Share,29 3RD AVE NEW YORK 10003,4.5,1592
199,425 Lafayette St,"[Category(name=u'Music Venues', alias=u'musicvenues'), Category(name=u'Pubs', alias=u'pubs')]",joes-pub-at-the-public-new-york,40.72905988,-73.99212097,Joe's Pub at The Public,425 LAFAYETTE ST NEW YORK 10003,3.5,211
200,34 1/2 St Marks Pl,"[Category(name=u'Ramen', alias=u'ramen')]",ramen-setagaya-new-york-3,40.7294747,-73.98988435,Ramen Setagaya,2 ST MARKS PLACE NEW YORK 10003,3.5,519
201,239 3rd Ave,"[Category(name=u'Comedy Clubs', alias=u'comedyclubs'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",the-stand-restaurant-and-comedy-club-new-york,40.73677787,-73.9845556,The Stand Restaurant & Comedy Club,237 3RD AVENUE NEW YORK 10003,4.0,384
202,10 E 16th St,"[Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Live/Raw Food', alias=u'raw_food')]",city-crab-shack-new-york-2,40.73720528,-73.99252623,City Crab Shack,8 12 E 16TH STREET NEW YORK 10003,4.0,100
203,20 1st Ave,"[Category(name=u'Vietnamese', alias=u'vietnamese'), Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Coffee & Tea', alias=u'coffee')]",v-nam-cafe-new-york,40.72336533,-73.98827436,V-Nam Cafe,14 1ST AVENUE NEW YORK 10009,4.0,312
204,239 E 5th St,"[Category(name=u'French', alias=u'french'), Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Spanish', alias=u'spanish')]",degustation-new-york,40.72739114,-73.99044109,Degustation,237 E 5TH ST NEW YORK 10003,4.0,577
205,430 Lafayette St,"[Category(name=u'Vietnamese', alias=u'vietnamese'), Category(name=u'French', alias=u'french')]",indochine-new-york,40.7294143,-73.9919059,Indochine,430 LAFAYETTE STREET NEW YORK 10003,3.5,273
206,238 E 9th St,"[Category(name=u'Japanese', alias=u'japanese')]",yonekichi-new-york-6,40.7295532,-73.98824818,Yonekichi,238 E 9TH STREET NEW YORK 10003,3.5,85
